Rollensatz;Anwendungsrolle;Benutzer;Gruppe;Gültig von;Gültig bis
Standard;Beitragsmanagement_und_Kataster;hotline_SIV;;;
Standard;Debitor_Zahlwesen_Keyuser;hotline_SIV;;;
Standard;Debitor_Zahlwesen;hotline_SIV;;;
Kompakt;Debitor;hotline_SIV;;;
Experte;Cashpoint_bearbeiten;hotline_SIV;;;
Experte;Provider_Keyuser;hotline_SIV;;;
Experte;Provider_lesen;hotline_SIV;;;
Experte;Gasinnenpruefung_Keyuser;hotline_SIV;;;
Standard;Gasinnenpruefung_Keyuser;hotline_SIV;;;
Experte;Automatische_Abwasserabgabe_Keyuser;hotline_SIV;;;
Standard;Automatische_Abwasserabgabe_Keyuser;hotline_SIV;;;
Experte;Dezentrale_Anlagen_Keyuser;hotline_SIV;;;
Standard;Dezentrale_Anlagen_Keyuser;hotline_SIV;;;
Experte;Instandhaltungsmanagement_Keyuser;hotline_SIV;;;
Standard;Instandhaltungsmanagement_Keyuser;hotline_SIV;;;
Experte;Vorgangsakte_Keyuser;hotline_SIV;;;
Standard;Vorgangsakte_Keyuser;hotline_SIV;;;
Experte;Technische_Auftraege_Keyuser;hotline_SIV;;;
Experte;Technische_Auftraege_User;hotline_SIV;;;
Standard;Technische_Auftraege_User;hotline_SIV;;;
Experte;Dezentrale_Anlagen_User;hotline_SIV;;;
Standard;Dezentrale_Anlagen_User;hotline_SIV;;;
Experte;Vorgangsakte_User;hotline_SIV;;;
Standard;Vorgangsakte_User;hotline_SIV;;;
Experte;Technische_Messwerte_Keyuser;hotline_SIV;;;
Experte;Tagwerke;hotline_SIV;;;
Experte;Einkaufsmanagement_Keyuser;hotline_SIV;;;
Standard;Einkaufsmanagement_Keyuser;hotline_SIV;;;
Experte;Belege_buchen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Arbeit_Keyuser;hotline_SIV;;;
Standard;Auftrag_Arbeit_Keyuser;hotline_SIV;;;
Experte;Auftragstransfer_Keyuser;hotline_SIV;;;
Experte;Inventur;hotline_SIV;;;
Standard;Inventur;hotline_SIV;;;
Experte;Auftrag_Integration_IMS_Keyuser;hotline_SIV;;;
Standard;Auftrag_Integration_IMS_Keyuser;hotline_SIV;;;
Experte;Leergutverwaltung;hotline_SIV;;;
Experte;Geraete_Bearbeitung;hotline_SIV;;;
Standard;Geraete_Bearbeitung;hotline_SIV;;;
Experte;Tankabrechnung;hotline_SIV;;;
Experte;Auftrag_Verwaltung_Extern_Keyuser;hotline_SIV;;;
Standard;Auftrag_Verwaltung_Extern_Keyuser;hotline_SIV;;;
Experte;Ausschreibungen_Keyuser;hotline_SIV;;;
Standard;Ausschreibungen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Planung_Keyuser;hotline_SIV;;;
Standard;Auftrag_Planung_Keyuser;hotline_SIV;;;
Experte;Arbeitszeiterfassung;hotline_SIV;;;
Standard;Arbeitszeiterfassung;hotline_SIV;;;
Experte;Auftrag_Belegwesen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Buchungen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Artikel_Lager_Keyuser;hotline_SIV;;;
Experte;Auftrag_Verwaltung_Keyuser;hotline_SIV;;;
Experte;Auftrag_Maschinen_Keyuser;hotline_SIV;;;
Experte;Strukturdefintionen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Schnittstellen;hotline_SIV;;;
Experte;Auftrag_Informationen;hotline_SIV;;;
Experte;Turnustausch;hotline_SIV;;;
Experte;Eichung_Stichproben;hotline_SIV;;;
Experte;Geraete_Bewegungen_Keyuser;hotline_SIV;;;
Experte;Geraete_Strukturen_Keyuser;hotline_SIV;;;
Experte;Geraete_Stammdaten_Keyuser;hotline_SIV;;;
Kompakt;Dezentrale_Anlagen;hotline_SIV;;;
Kompakt;Vorgangsakte;hotline_SIV;;;
Kompakt;Technische_Auftraege;hotline_SIV;;;
Experte;Technische_Messwerte_User;hotline_SIV;;;
Standard;Ablesung_technische_und_kaufmaennische_Messwerte_Keyuser;hotline_SIV;;;
Kompakt;Ablesung_Ablesesteuerung;hotline_SIV;;;
Experte;Geraete_Bewegungen;hotline_SIV;;;
Standard;Geraete_Bewegungen_Eichung_Turnustausch_Keyuser;hotline_SIV;;;
Kompakt;Geraetemanagement;hotline_SIV;;;
Experte;Auftrag_Buchungen_lesen;hotline_SIV;;;
Experte;Auftrag_Verwaltung;hotline_SIV;;;
Experte;Auftrag_Maschinen;hotline_SIV;;;
Experte;Auftrag_Planung;hotline_SIV;;;
Standard;Auftrag_Planung;hotline_SIV;;;
Experte;Auftrag_Arbeit;hotline_SIV;;;
Experte;Auftrag_Artikel_Lager;hotline_SIV;;;
Experte;Auftrag_Belegwesen;hotline_SIV;;;
Experte;Instandhaltungsmanagement_User;hotline_SIV;;;
Standard;Instandhaltungsmanagement_User;hotline_SIV;;;
Kompakt;Instandhaltungsmanagement;hotline_SIV;;;
Standard;Ausschreibungen;hotline_SIV;;;
Standard;Auftrag_Arbeit_Schnittstellen;hotline_SIV;;;
Standard;Auftragsbearbeitung;hotline_SIV;;;
Standard;Belegbearbeitung;hotline_SIV;;;
Kompakt;Auftragsmanagement;hotline_SIV;;;
Standard;Auftrag_Sonstige;hotline_SIV;;;
Standard;Auftrag_Planung_Arbeit_Keyuser;hotline_SIV;;;
Standard;Auftrag_Planung_Arbeit;hotline_SIV;;;
Standard;Auftragsbearbeitung_Keyuser;hotline_SIV;;;
Standard;Belegbearbeitung_Keyuser;hotline_SIV;;;
Standard;Ablesung_technische_und_kaufmaennische_Messwerte;hotline_SIV;;;
Standard;Geraete_Bewegungen_Eichung_Turnustausch;hotline_SIV;;;
Standard;Geraete_Bearbeitung_Keyuser;hotline_SIV;;;
Experte;Schnellerfassung Arbeitszeiten;hotline_SIV;;;
Experte;Arbeitszeiterfassung_lesen;hotline_SIV;;;
Experte;Auftrag_Arbeit_lesen;hotline_SIV;;;
Experte;Auftrag_Artikel_Lager_lesen;hotline_SIV;;;
Experte;Auftrag_Belegwesen_lesen;hotline_SIV;;;
Experte;Auftrag_Buchungen;hotline_SIV;;;
Experte;Auftrag_Informationen_lesen;hotline_SIV;;;
Experte;Auftrag_Maschinen_lesen;hotline_SIV;;;
Experte;Auftrag_Planung_lesen;hotline_SIV;;;
Experte;Auftrag_Verwaltung_lesen;hotline_SIV;;;
Experte;Automatische_Abwasserabgabe_lesen;hotline_SIV;;;
Experte;Dezentrale_Anlagen_lesen;hotline_SIV;;;
Experte;Eichung_Stichproben_lesen;hotline_SIV;;;
Experte;Einkaufsmanagement_lesen;hotline_SIV;;;
Experte;Gasinnenpruefung_lesen;hotline_SIV;;;
Experte;Geraete_Bearbeitung_lesen;hotline_SIV;;;
Experte;Geraete_Bewegungen_lesen;hotline_SIV;;;
Experte;Geraete_Strukturen_lesen;hotline_SIV;;;
Experte;Instandhaltungsmanagement_lesen;hotline_SIV;;;
Experte;Inventur_lesen;hotline_SIV;;;
Experte;Leergutverwaltung_lesen;hotline_SIV;;;
Experte;Strukturdefintionen_lesen;hotline_SIV;;;
Experte;Tagwerke_lesen;hotline_SIV;;;
Experte;Tankabrechnung_lesen;hotline_SIV;;;
Experte;Technische_Auftraege_lesen;hotline_SIV;;;
Experte;Technische_Messwerte_lesen;hotline_SIV;;;
Experte;Turnustausch_lesen;hotline_SIV;;;
Experte;Vorgangsakte_lesen;hotline_SIV;;;
Experte;Geraete_Stammdaten_lesen;hotline_SIV;;;
Experte;Hausanschlussbuch;hotline_SIV;;;
Standard;Hausanschlussbuch;hotline_SIV;;;
Experte;Netzentgelt_Datenbank;hotline_SIV;;;
Experte;Tarifkundentarife_ohne_Netzentgeltdatenbank;hotline_SIV;;;
Experte;Grosskunden_und_Tarifkundenabrechnung_ohne_Netzentgeltdatenbank_Keyuser;hotline_SIV;;;
Experte;Kostenverteilrechnung_Nutzergruppen_mit_Stammdaten;hotline_SIV;;;
Experte;Einspeisung_Rechnungen_lesen;hotline_SIV;;;
Standard;Verwaltung;hotline_SIV;;;
Standard;Administrator;hotline_SIV;;;
Experte;Controlling_Dienste;hotline_SIV;;;
Experte;Controlling_Basis;hotline_SIV;;;
Experte;Controlling_Kommunikation;hotline_SIV;;;
Kompakt;Administrator;hotline_SIV;;;
Experte;Systemadministrator_Support;hotline_SIV;;;
Experte;TripleD_Basis_User;hotline_SIV;;;
Standard;TripleD_User;hotline_SIV;;;
Experte;TripleD_Keyuser;hotline_SIV;;;
Experte;TripleD_Tech;hotline_SIV;;;
Standard;TripleD_Tech;hotline_SIV;;;
Standard;TripleD_Basis_User;hotline_SIV;;;
Kompakt;TripleD_User;hotline_SIV;;;
Experte;Batchjob_Keyuser;hotline_SIV;;;
Experte;DSGVO_Verantwortung;hotline_SIV;;;
Experte;Process_Builder_Keyuser;hotline_SIV;;;
Experte;Process_Builder_Steuerung;hotline_SIV;;;
Experte;BI_BNetzA_Monitoring;hotline_SIV;;;
Experte;BI_Ext_20433_Zeituebersicht;hotline_SIV;;;
Experte;BI_Ext_20433_Zaehlerbewegungen;hotline_SIV;;;
Experte;BI_Individuell_01;hotline_SIV;;;
Experte;BI_Individuell_02;hotline_SIV;;;
Experte;BI_Individuell_03;hotline_SIV;;;
Experte;BI_Individuell_04;hotline_SIV;;;
Experte;BI_Individuell_05;hotline_SIV;;;
Experte;BI_Individuell_06;hotline_SIV;;;
Experte;BI_Individuell_07;hotline_SIV;;;
Experte;BI_Individuell_08;hotline_SIV;;;
Experte;BI_Individuell_09;hotline_SIV;;;
Experte;BI_Individuell_10;hotline_SIV;;;
Standard;Energiedatenmanagement_Keyuser;hotline_SIV;;;
Standard;Energiedatenmanagement_BKV;hotline_SIV;;;
Standard;Energiedatenmanagement_lesen;hotline_SIV;;;
Kompakt;Energiedatenmanagement_lesen;hotline_SIV;;;
Experte;Zaehlpunktumzug_Keyuser;hotline_SIV;;;
Standard;Zaehlpunktumzug_Keyuser;hotline_SIV;;;
Kompakt;Zaehlpunktumzug_Keyuser;hotline_SIV;;;
Standard;Vertragsmanagement_Keyuser_Sta;hotline_SIV;;;
Standard;CRM_Keyuser_Sta;hotline_SIV;;;
Experte;Aktivitaetenmanagement_Keyuser;hotline_SIV;;;
Standard;Backoffice_Tarifkunden;hotline_SIV;;;
Standard;Vertragsdatenschnittstellen_Export;hotline_SIV;;;
Kompakt;Vertragsdatenschnittstellen_Export;hotline_SIV;;;
Experte;Aktivitaetenmanagement;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_Netz;hotline_SIV;;;
Standard;Frontoffice_Tarifkunden_Keyuser;hotline_SIV;;;
Kompakt;Frontoffice_Tarifkunden_Keyuser;hotline_SIV;;;
Standard;Vertriebskanalmanagement_Keyuser;hotline_SIV;;;
Kompakt;Vertriebskanalmanagement_Keyuser;hotline_SIV;;;
Experte;Bestandskundenmanagement;hotline_SIV;;;
Experte;Vertragspreismanagement;hotline_SIV;;;
Experte;Beschwerdemanagement;hotline_SIV;;;
Experte;Beschwerdemanagement_Keyuser;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_VA;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_EDM;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_CRM;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_KD;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_VM;hotline_SIV;;;
Experte;Frontoffice_Tarifkunden_AS;hotline_SIV;;;
Experte;CRM_Schnittstelle;hotline_SIV;;;
Experte;Customer_Loyalty;hotline_SIV;;;
Experte;Controlling_Hauptbuch;hotline_SIV;;;
Experte;Controlling_Kostenrechnung;hotline_SIV;;;
Experte;Controlling_Anlagenbuchhaltung;hotline_SIV;;;
Experte;Controlling_Konzernabrechnung_und_Parallele_Bilanzierung;hotline_SIV;;;
Experte;Controlling_Konzernabrechnung;hotline_SIV;;;
Experte;Controlling_Parallele_Bilanzierung;hotline_SIV;;;
Experte;Hauptbuch_Folgebuchungen_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Folgebuchungen;hotline_SIV;;;
Experte;Hauptbuch_Folgebuchungen_lesen;hotline_SIV;;;
Experte;Marktkommunikation_MSB_technischer_Netzbetrieb;hotline_SIV;;;
Experte;Marktkommunikation_MSB_technischer_Netzbetrieb_lesen;hotline_SIV;;;
Experte;Controlling_Debitoren;hotline_SIV;;;
Experte;Controlling_Kreditoren;hotline_SIV;;;
Experte;Controlling_Rechnungseingang;hotline_SIV;;;
Experte;Controlling_Beitragsmanagement;hotline_SIV;;;
Experte;Ausschreibungen;hotline_SIV;;;
Experte;Controlling_Einkaufsmanagement;hotline_SIV;;;
Experte;Controlling_Geraetemanagement;hotline_SIV;;;
Experte;Controlling_Ablesung_und_Ablesesteuerung;hotline_SIV;;;
Experte;Controlling_Vorgangsakte;hotline_SIV;;;
Experte;Controlling_Instandhaltungsmanagement;hotline_SIV;;;
Experte;Controlling_Dezentrale_Anlagen;hotline_SIV;;;
Experte;Geraete_einbauen;hotline_SIV;;;
Standard;Technische_Auftraege_KeyUser;hotline_SIV;;;
Experte;Controlling_Auftragsmanagement;hotline_SIV;;;
Standard;Controlling Auftrag und Zähler;hotline_SIV;;;
Experte;Technische_Auftraege_Keyuser_Erweiterung;hotline_SIV;;;
Experte;Technische_Dienstleistungen_Keyuser;hotline_SIV;;;
Experte;Technische_Dienstleistungen_lesen;hotline_SIV;;;
Experte;Technische_Dienstleistungen_User;hotline_SIV;;;
Kompakt;Technische_Dienstleistungen;hotline_SIV;;;
Standard;Technische_Dienstleistungen_Keyuser;hotline_SIV;;;
Standard;Technische_Dienstleistungen_User;hotline_SIV;;;
Experte;Qualifikationsverfahren_bearbeiten;hotline_SIV;;;
Experte;Qualifikationsverfahren_lesen;hotline_SIV;;;
Experte;Qualifikationsverfahren_Keyuser;hotline_SIV;;;
Experte;Technische_Auftraege_Freigabe;hotline_SIV;;;
Experte;Schnellerfassung Arbeitszeiten ohne Auswertungen;hotline_SIV;;;
Experte;BI_Anlagenmanagement;hotline_SIV;;;
Experte;Auftragsbearbeitung_eingeschraenkter_Umfang;hotline_SIV;;;
